Subject,TrialList,TrialList.Number,Exp.Number,Prime,PrimeType,PrefixClass,fPrimeMorpheme,PrimeAsp,fPrime,letPrime,Target,TargetAsp,fTarget,fTargetStem,letTarget,Target.RT,Target.ACC,Blank2.RT,Blank2.ACC
30,2,18,72,хлопнуть,suffix-nu,,,P,23.1,8,хлопать,I,20.2,,7,0,0,18,1
36,2,18,50,хлопнуть,suffix-nu,,,P,23.1,8,хлопать,I,20.2,,7,0,0,37,1
40,2,18,27,хлопнуть,suffix-nu,,,P,23.1,8,хлопать,I,20.2,,7,0,0,96,1
1,1,104,39,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,7,1
2,3,104,102,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,134,1
3,1,104,54,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,101,1
4,3,104,103,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,373,1
5,1,104,44,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,37,1
6,3,104,67,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,390,1
7,1,104,68,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,54,1
8,3,104,90,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,611,1
9,1,104,82,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,362,1
10,3,104,61,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,402,1
12,3,104,40,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,558,1
14,2,104,49,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,126,1
15,3,104,19,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,396,1
16,1,104,12,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,1403,1
18,3,104,64,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,64,1
19,2,104,88,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,788,1
20,3,104,20,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,115,1
21,2,104,7,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,874,1
22,3,104,20,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,291,1
23,1,104,33,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,364,1
24,2,104,47,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,173,1
26,1,104,104,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,67,1
28,3,104,72,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,593,1
29,1,104,37,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,355,1
30,2,104,7,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,994,1
31,3,104,13,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,368,1
32,1,104,28,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,391,1
33,2,104,44,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,423,1
34,3,104,12,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,1044,1
35,1,104,47,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,422,1
36,2,104,27,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,220,1
37,1,104,70,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,101,1
39,1,104,21,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,632,1
40,2,104,19,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,145,1
41,1,104,38,хлюпать,filler,,,I,3.50,7,фревать,I,,,7,0,0,80,1
1,1,91,94,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,72,1
2,3,91,64,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,239,1
3,1,91,93,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,159,1
4,3,91,48,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,540,1
5,1,91,68,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,4,1
6,3,91,7,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,336,1
7,1,91,48,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,17,1
8,3,91,84,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,1125,1
9,1,91,34,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,232,1
10,3,91,7,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,403,1
11,1,91,16,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,481,1
12,3,91,12,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,430,1
13,1,91,67,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,206,1
15,3,91,83,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,152,1
18,3,91,87,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,127,1
20,3,91,24,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,95,1
21,2,91,1,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,998,1
22,3,91,40,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,320,1
23,1,91,17,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,450,1
26,1,91,84,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,391,1
27,2,91,20,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,616,1
28,3,91,96,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,618,1
29,1,91,35,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,317,1
30,2,91,25,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,473,1
31,3,91,45,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,176,1
32,1,91,27,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,262,1
33,2,91,66,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,273,1
34,3,91,50,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,547,1
35,1,91,39,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,713,1
40,2,91,98,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,233,1
41,1,91,14,хмыкать,filler,,,I,1.9,7,лопрать,I,,,7,0,0,229,1
1,1,61,57,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,101,1
2,3,61,91,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,389,1
4,3,61,55,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,354,1
5,1,61,36,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,117,1
6,3,61,83,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,451,1
7,1,61,56,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,34,1
8,3,61,65,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,546,1
9,1,61,30,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,328,1
10,3,61,93,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,552,1
11,1,61,63,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,39,1
12,3,61,69,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,427,1
13,1,61,16,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,154,1
14,2,61,53,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,123,1
15,3,61,24,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,222,1
18,3,61,71,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,70,1
19,2,61,36,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,1511,1
20,3,61,43,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,155,1
21,2,61,60,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,188,1
22,3,61,94,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,63,1
23,1,61,13,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,473,1
24,2,61,5,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,214,1
26,1,61,16,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,6,1
27,2,61,40,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,354,1
28,3,61,74,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,262,1
29,1,61,75,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,628,1
30,2,61,75,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,832,1
31,3,61,33,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,326,1
32,1,61,1,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,227,1
33,2,61,18,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,806,1
34,3,61,97,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,510,1
35,1,61,64,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,258,1
37,1,61,89,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,81,1
39,1,61,90,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,188,1
40,2,61,28,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,200,1
41,1,61,4,цапнуть,filler-nu,,,P,1.4,7,сапать,I,,,6,0,0,311,1
2,3,24,68,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,484,1
4,3,24,13,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,446,1
6,3,24,4,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,694,1
8,3,24,40,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,257,1
10,3,24,66,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,77,1
12,3,24,16,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,337,1
20,3,24,42,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,27,1
22,3,24,77,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,91,1
28,3,24,56,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,358,1
34,3,24,67,царапнуть,suffix-nu,,,P,1.1,9,царапать,I,4.5,,8,0,0,407,1
1,1,89,89,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,184,1
2,3,89,67,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,380,1
4,3,89,62,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,575,1
5,1,89,52,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,134,1
7,1,89,40,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,148,1
8,3,89,60,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,919,1
10,3,89,77,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,663,1
12,3,89,84,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,325,1
13,1,89,46,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,380,1
18,3,89,53,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,198,1
19,2,89,22,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,626,1
20,3,89,26,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,131,1
22,3,89,31,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,576,1
23,1,89,76,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,269,1
24,2,89,7,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,91,1
27,2,89,102,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,570,1
28,3,89,55,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,573,1
29,1,89,66,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,450,1
30,2,89,34,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,472,1
31,3,89,76,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,209,1
33,2,89,47,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,635,1
34,3,89,80,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,529,1
35,1,89,45,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,312,1
36,2,89,18,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,259,1
37,1,89,58,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,49,1
39,1,89,40,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,478,1
40,2,89,72,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,162,1
41,1,89,74,черпать,filler,,,I,6.5,7,пручать,I,,,7,0,0,382,1
1,1,50,58,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,69,1
2,3,50,27,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,286,1
3,1,50,82,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,62,1
4,3,50,17,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,649,1
5,1,50,99,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,25,1
6,3,50,34,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,169,1
7,1,50,61,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,19,1
8,3,50,68,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,320,1
9,1,50,35,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,115,1
10,3,50,13,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,122,1
11,1,50,43,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,31,1
12,3,50,77,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,546,1
13,1,50,2,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,352,1
14,2,50,10,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,92,1
15,3,50,22,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,84,1
16,1,50,78,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,192,1
17,2,50,91,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,117,1
18,3,50,35,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,184,1
19,2,50,83,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,687,1
20,3,50,2,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,52,1
21,2,50,88,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,82,1
22,3,50,48,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,180,1
23,1,50,79,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,154,1
24,2,50,1,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,204,1
26,1,50,21,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,198,1
27,2,50,2,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,401,1
28,3,50,32,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,350,1
30,2,50,48,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,467,1
31,3,50,88,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,119,1
32,1,50,8,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,789,1
33,2,50,20,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,276,1
34,3,50,92,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,217,1
35,1,50,16,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,235,1
36,2,50,55,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,110,1
39,1,50,34,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,347,1
40,2,50,87,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,163,1
41,1,50,68,чирикать,balance,,,I,1.8,8,хихикать,I,6.3,,8,0,0,84,1
14,2,13,41,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,88,1
19,2,13,9,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,349,1
24,2,13,6,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,26,1
27,2,13,47,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,177,1
30,2,13,12,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,962,1
36,2,13,79,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,158,1
40,2,13,100,чихнуть,suffix-nu,,,P,3.0,7,чихать,I,3.8,,6,0,0,102,1
14,2,14,66,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,188,1
19,2,14,5,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,77,1
21,2,14,37,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,354,1
24,2,14,87,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,304,1
27,2,14,91,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,423,1
30,2,14,65,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,442,1
36,2,14,91,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,44,1
40,2,14,55,шагнуть,suffix-nu,,,P,21.5,7,шагать,I,23.2,,6,0,0,170,1
14,2,16,4,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,135,1
19,2,16,16,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,1023,1
21,2,16,68,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,261,1
27,2,16,80,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,572,1
30,2,16,90,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,312,1
33,2,16,69,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,132,1
36,2,16,32,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,90,1
40,2,16,53,швырнуть,suffix-nu,,,P,12.0,8,швырять,I,7.7,,7,0,0,137,1
21,2,23,42,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,422,1
24,2,23,66,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,62,1
27,2,23,104,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,411,1
30,2,23,104,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,462,1
33,2,23,42,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,294,1
36,2,23,21,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,111,1
40,2,23,26,шлифовать,unrel,,,I,2.0,9,хлестать,I,6.8,,8,0,0,314,1
1,1,52,9,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,30,1
2,3,52,101,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,115,1
4,3,52,46,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,613,1
5,1,52,79,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,120,1
6,3,52,30,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,155,1
8,3,52,50,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,1369,1
10,3,52,54,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,323,1
13,1,52,19,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,465,1
15,3,52,94,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,340,1
18,3,52,86,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,363,1
19,2,52,80,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,1644,1
21,2,52,84,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,240,1
23,1,52,64,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,403,1
24,2,52,19,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,116,1
27,2,52,13,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,386,1
28,3,52,61,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,463,1
29,1,52,4,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,57,1
30,2,52,55,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,509,1
31,3,52,49,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,385,1
32,1,52,100,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,174,1
33,2,52,76,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,66,1
34,3,52,38,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,1002,1
35,1,52,96,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,446,1
39,1,52,45,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,341,1
40,2,52,74,щеголять,balance,,,I,2.4,8,пеленать,I,1,,8,0,0,287,1
1,1,40,78,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,155,1
2,3,40,17,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,312,1
3,1,40,63,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,92,1
4,3,40,4,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,49,1
6,3,40,77,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,236,1
7,1,40,12,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,86,1
8,3,40,78,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,389,1
9,1,40,74,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,16,1
10,3,40,98,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,82,1
12,3,40,52,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,736,1
13,1,40,20,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,143,1
16,1,40,52,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,219,1
17,2,40,45,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,47,1
18,3,40,14,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,78,1
19,2,40,71,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,815,1
20,3,40,67,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,100,1
21,2,40,69,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,245,1
22,3,40,86,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,49,1
23,1,40,102,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,109,1
24,2,40,56,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,560,1
27,2,40,77,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,397,1
28,3,40,84,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,666,1
29,1,40,43,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,252,1
30,2,40,57,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,499,1
31,3,40,56,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,55,1
32,1,40,10,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,722,1
33,2,40,30,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,94,1
34,3,40,69,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,1350,1
35,1,40,100,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,263,1
36,2,40,14,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,87,1
37,1,40,93,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,159,1
39,1,40,84,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,85,1
40,2,40,30,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,109,1
41,1,40,56,щекотать,balance,,,I,4.8,8,голодать,I,7,,8,0,0,116,1
5,1,3,45,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,17,1
7,1,3,42,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,35,1
9,1,3,24,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,66,1
11,1,3,21,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,588,1
13,1,3,100,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,54,1
23,1,3,26,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,116,1
32,1,3,101,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,19,1
35,1,3,54,щипнуть,suffix-nu,,,P,0.1,7,щипать,I,4.0,,6,0,0,202,1
